,youtuber,vedio_id,link,vedio_title,description,post_time,views
212, 老李玩钱 ,zFDOdXdId_k,https://www.youtube.com/watch?v=zFDOdXdId_k,新手炒股票常犯的5大错误！快来看看你有没有犯过？！,"新手炒股票常犯的5大错误！快来看看你有没有犯过？！ by 老李玩钱 4 months ago 9 minutes, 34 seconds 24,226 views",4 months,"24,226"
213, 陈剑老师投资教育频道 ,F7EAtGNSxP4,https://www.youtube.com/watch?v=F7EAtGNSxP4,如何判断股票买得“划算”还是“不划算”？Price to Earning Ratio Explained,"如何判断股票买得“划算”还是“不划算”？Price to Earning Ratio Explained by 陈剑老师投资教育频道 2 months ago 19 minutes 24,145 views",2 months,"24,145"
214, 【CMoney理財寶】官方頻道 Streamed ,vy0PpNr8Aec,https://www.youtube.com/watch?v=vy0PpNr8Aec,權證小哥|用“股票期貨”理財  獲利1倍變7倍 散戶不想套牢? 就這樣找主力籌碼跟單,"權證小哥|用“股票期貨”理財  獲利1倍變7倍 散戶不想套牢? 就這樣找主力籌碼跟單 by 【CMoney理財寶】官方頻道 Streamed 4 months ago 1 hour, 11 minutes 23,839 views",4 months,"23,839"
215, R&D Talks 富民投資 ,0ws75DncDVA,https://www.youtube.com/watch?v=0ws75DncDVA,第41期：航空業 未來 前景如何？DAL達美航空 最新事件 分析解讀 達美航空會破產嗎？股市大跌後 現在是否是投資航空股票的好時機？（本影片跟巴菲特賣航空股無關）,"第41期：航空業 未來 前景如何？DAL達美航空 最新事件 分析解讀 達美航空會破產嗎？股市大跌後 現在是否是投資航空股票的好時機？（本影片跟巴菲特賣航空股無關） by R&D Talks 富民投資 2 months ago 16 minutes 23,754 views",2 months,"23,754"
216, 老汤美股财经 ,Z_pxJoguNG0,https://www.youtube.com/watch?v=Z_pxJoguNG0,6月值得关注的食物股票!【美股分析】(字幕请点CC),"6月值得关注的食物股票!【美股分析】(字幕请点CC) by 老汤美股财经 3 weeks ago 8 minutes, 24 seconds 23,709 views",3 weeks,"23,709"
217, Ms.Selena ,07lntP4B-68,https://www.youtube.com/watch?v=07lntP4B-68,美股大跌怎麼辦？股票如何賺錢？美股投資比台股好？|| Ms. Selena,"美股大跌怎麼辦？股票如何賺錢？美股投資比台股好？|| Ms. Selena by Ms.Selena 3 months ago 11 minutes, 21 seconds 23,685 views",3 months,"23,685"
218, 廢青 - 日賺,o9_ix3olGaI,https://www.youtube.com/watch?v=o9_ix3olGaI,股票收息 | 秘密大公開 ㊙ 八厘息股票 ㊙ EP03【廢青 日賺3000】,"股票收息 | 秘密大公開 ㊙ 八厘息股票 ㊙ EP03【廢青 日賺3000】 by 廢青 - 日賺3000 5 months ago 10 minutes, 13 seconds 23,451 views",5 months,"23,451"
219, BOS巴菲特線上學院 ,yC9O-S8clt0,https://www.youtube.com/watch?v=yC9O-S8clt0,【美股券商】最新懶人包！10/03起買賣股票、ETF免手續費！美國券商TD說明書25頁大公開 遊戲規則是什麼？投資前一定要看  網上最完整說明解答 Peggie陪你讀真的太貼心啦|巴菲特線上學院,"【美股券商】最新懶人包！10/03起買賣股票、ETF免手續費！美國券商TD說明書25頁大公開 遊戲規則是什麼？投資前一定要看  網上最完整說明解答 Peggie陪你讀真的太貼心啦|巴菲特線上學院 by BOS巴菲特線上學院 9 months ago 23 minutes 23,365 views",9 months,"23,365"
220, 飛機仔 ,qcmcXD_EsEE,https://www.youtube.com/watch?v=qcmcXD_EsEE,股票入門 | 香港股市港股買三星原油期貨etf 3175股票分析 | 原油油價下跌 | 投資三星標普高盛原油etf新手股票影片理財教學,"股票入門 | 香港股市港股買三星原油期貨etf 3175股票分析 | 原油油價下跌 | 投資三星標普高盛原油etf新手股票影片理財教學 by 飛機仔 2 months ago 9 minutes, 18 seconds 23,236 views",2 months,"23,236"
221, SHIN LI ,DRaqAHrsgyo,https://www.youtube.com/watch?v=DRaqAHrsgyo,股票投資APP大評比！0050實際帶你買一張！台股/美股APP一次解析！股票新手必推券商！線上申辦超方便！｜SHIN LI 李勛,"股票投資APP大評比！0050實際帶你買一張！台股/美股APP一次解析！股票新手必推券商！線上申辦超方便！｜SHIN LI 李勛 by SHIN LI 2 weeks ago 10 minutes, 2 seconds 23,168 views",2 weeks,"23,168"
222, 贝拉聊财金 ,-Q-ZPlMb4i0,https://www.youtube.com/watch?v=-Q-ZPlMb4i0,第八十九期：节日福利，介绍一支上涨超过700％的股票！崭新视角，用其它宏观数据看美股， 美股技术分析，美股赚钱，投资美股,"第八十九期：节日福利，介绍一支上涨超过700％的股票！崭新视角，用其它宏观数据看美股， 美股技术分析，美股赚钱，投资美股 by 贝拉聊财金 4 days ago 16 minutes 23,095 views",4 days,"23,095"
223, 邦尼投資頻道 ,yPfy5ytJPXU,https://www.youtube.com/watch?v=yPfy5ytJPXU,小米集團|1810| 字幕請按CC|股票研究分析|財報分析|價值投資|,"小米集團|1810| 字幕請按CC|股票研究分析|財報分析|價值投資| by 邦尼投資頻道 4 months ago 9 minutes, 8 seconds 22,291 views",4 months,"22,291"
224, 老李玩钱 ,sh-gOrTf1vE,https://www.youtube.com/watch?v=sh-gOrTf1vE,"《20万美金投资挑战》第15期：酒店赌场股票分析！美股，永利Wynn, 金沙LVS, 美高梅MGM. 公司比较。拉斯维加斯Las Vegas. 金融理财，股市投资，炒股赚钱，新手友好！","《20万美金投资挑战》第15期：酒店赌场股票分析！美股，永利Wynn, 金沙LVS, 美高梅MGM. 公司比较。拉斯维加斯Las Vegas. 金融理财，股市投资，炒股赚钱，新手友好！ by 老李玩钱 2 months ago 20 minutes 22,175 views",2 months,"22,175"
225, 老汤美股财经 ,L16E3NfcuvU,https://www.youtube.com/watch?v=L16E3NfcuvU,Nio or Nikola谁会成为下一个特斯拉? 股票分析!【美股分析】(字幕请点CC),"Nio or Nikola谁会成为下一个特斯拉? 股票分析!【美股分析】(字幕请点CC) by 老汤美股财经 1 day ago 11 minutes, 5 seconds 22,075 views",1 day,"22,075"
226, 郭哲榮分析師 Streamed ,aNIrsDiLY1U,https://www.youtube.com/watch?v=aNIrsDiLY1U,2020.07.02 郭哲榮分析師【瘋火連三月 股票值萬金】(直播。無字幕。八點另有字幕版),"2020.07.02 郭哲榮分析師【瘋火連三月 股票值萬金】(直播。無字幕。八點另有字幕版) by 郭哲榮分析師 Streamed 4 days ago 32 minutes 21,762 views",4 days,"21,762"
227, 【CMoney理財寶】官方頻道 Streamed ,oQ56noXBRXI,https://www.youtube.com/watch?v=oQ56noXBRXI,權證小哥|股票放空前先做籌碼分析 搭配主力倒貨股，避開大跌同時獲利滿滿,"權證小哥|股票放空前先做籌碼分析 搭配主力倒貨股，避開大跌同時獲利滿滿 by 【CMoney理財寶】官方頻道 Streamed 3 months ago 1 hour, 12 minutes 21,586 views",3 months,"21,586"
228, 陈剑老师投资教育频道 ,sO29TOl9H9U,https://www.youtube.com/watch?v=sO29TOl9H9U,如何挽救严重亏损中的股票 ?! (AirAsia Part 3)  How to Turn Around Loss-making Portfolio?,"如何挽救严重亏损中的股票 ?! (AirAsia Part 3)  How to Turn Around Loss-making Portfolio? by 陈剑老师投资教育频道 3 months ago 13 minutes, 26 seconds 21,584 views",3 months,"21,584"
229, 少爷兵 ,xdIBB7xRHjs,https://www.youtube.com/watch?v=xdIBB7xRHjs,大马股票 | 怡克伟士 | EKOVEST | 从零开始了解怡克伟士,"大马股票 | 怡克伟士 | EKOVEST | 从零开始了解怡克伟士 by 少爷兵 4 months ago 10 minutes, 48 seconds 21,460 views",4 months,"21,460"
230, 無名草堂 ,nilreEvvbEU,https://www.youtube.com/watch?v=nilreEvvbEU,股票教學 |  新手10大問(上)，開戶CP值最高的券商是？,"股票教學 |  新手10大問(上)，開戶CP值最高的券商是？ by 無名草堂 9 months ago 8 minutes, 51 seconds 21,225 views",9 months,"21,225"
231, 飛機仔 ,MAy6Gk36_aM,https://www.youtube.com/watch?v=MAy6Gk36_aM,香港股市 | 香港股市買中國移動941港股股票 | 中國移動941派股息增加被動收入賺錢 | 5g帶動中移動941牛市變最強恆生指數藍籌股,"香港股市 | 香港股市買中國移動941港股股票 | 中國移動941派股息增加被動收入賺錢 | 5g帶動中移動941牛市變最強恆生指數藍籌股 by 飛機仔 3 months ago 10 minutes, 54 seconds 20,515 views",3 months,"20,515"
232, 小楠 Curtis 的投資成長空間 ,Utrdaaukbg0,https://www.youtube.com/watch?v=Utrdaaukbg0,美股分析 | 3支低於$5的股票 - 3支總值低於$10!!! (點CC看字幕),"美股分析 | 3支低於$5的股票 - 3支總值低於$10!!! (點CC看字幕) by 小楠 Curtis 的投資成長空間 8 months ago 7 minutes 20,405 views",8 months,"20,405"
233, 蕾咪 Rami ,ihPfJGgj0Z8,https://www.youtube.com/watch?v=ihPfJGgj0Z8,[蕾咪] 投資教學-股票想要賺錢？入門者必看！你該做好的3件事！,"[蕾咪] 投資教學-股票想要賺錢？入門者必看！你該做好的3件事！ by 蕾咪 Rami 9 months ago 7 minutes, 17 seconds 20,396 views",9 months,"20,396"
234, 小楠 Curtis 的投資成長空間 ,qcIsB677syM,https://www.youtube.com/watch?v=qcIsB677syM,NIKE股票是好的投資嗎？| 美股投資,"NIKE股票是好的投資嗎？| 美股投資 by 小楠 Curtis 的投資成長空間 3 months ago 10 minutes, 3 seconds 20,089 views",3 months,"20,089"
235, 少爷兵 ,xpc7u399mNE,https://www.youtube.com/watch?v=xpc7u399mNE,大马股票 | 马来亚银行 | MAYBANK | 从零开始了解马来亚银行,"大马股票 | 马来亚银行 | MAYBANK | 从零开始了解马来亚银行 by 少爷兵 6 months ago 11 minutes, 9 seconds 20,050 views",6 months,"20,050"
236, 雪石看世界 ,fbRk6NQ9X6A,https://www.youtube.com/watch?v=fbRk6NQ9X6A,哪些板块股票最容易赚钱？散户如何跟上机构投资者的脚步？上集 （20191119第78集）,"哪些板块股票最容易赚钱？散户如何跟上机构投资者的脚步？上集 （20191119第78集） by 雪石看世界 7 months ago 14 minutes, 46 seconds 20,044 views",7 months,"20,044"
237, 贝奇说股Beckie Analysis ,-Yq53Aa7epg,https://www.youtube.com/watch?v=-Yq53Aa7epg,美股分析|战争年代什么股票最安全？（点CC看字幕）,"美股分析|战争年代什么股票最安全？（点CC看字幕） by 贝奇说股Beckie Analysis 5 months ago 8 minutes, 23 seconds 19,989 views",5 months,"19,989"
238, 夜月工作室 ,sJfSBlmU_cM,https://www.youtube.com/watch?v=sJfSBlmU_cM,#54【股票教學】4招教你如何避開股災，並且在股災後撈底進場！！！,"#54【股票教學】4招教你如何避開股災，並且在股災後撈底進場！！！ by 夜月工作室 6 months ago 5 minutes, 36 seconds 19,903 views",6 months,"19,903"
239, 陈剑老师投资教育频道 ,T0MWIUKvqT4,https://www.youtube.com/watch?v=T0MWIUKvqT4,单凭这个原因！就值得你认真对待股票投资！（Part 5/5）,"单凭这个原因！就值得你认真对待股票投资！（Part 5/5） by 陈剑老师投资教育频道 10 months ago 17 minutes 19,784 views",10 months,"19,784"
240, 老汤美股财经 Streamed ,yLa3VWpFl00,https://www.youtube.com/watch?v=yLa3VWpFl00,【第一期-上】冷门股票分析【老汤直播Live】,"【第一期-上】冷门股票分析【老汤直播Live】 by 老汤美股财经 Streamed 1 month ago 1 hour, 7 minutes 19,686 views",1 month,"19,686"
241, ERay说美股 ,viOX_cfsg3w,https://www.youtube.com/watch?v=viOX_cfsg3w,【CC字幕】七月关注这三只股票，ERay说美股EP16 - 2020.07.03,"【CC字幕】七月关注这三只股票，ERay说美股EP16 - 2020.07.03 by ERay说美股 3 days ago 18 minutes 19,662 views",3 days,"19,662"
242, 自由女神邱沁宜 ,4QJllKCK93o,https://www.youtube.com/watch?v=4QJllKCK93o,【自由女神邱沁宜】現在可以買股票嗎？諾貝爾獎投資心理學解密,"【自由女神邱沁宜】現在可以買股票嗎？諾貝爾獎投資心理學解密 by 自由女神邱沁宜 1 month ago 13 minutes, 39 seconds 19,632 views",1 month,"19,632"
243, 夜月工作室 ,4oHNj9HWgFQ,https://www.youtube.com/watch?v=4oHNj9HWgFQ,#35 【股票教學】 10倍股系列 | 教你如何發掘10倍飆漲股,"#35 【股票教學】 10倍股系列 | 教你如何發掘10倍飆漲股 by 夜月工作室 8 months ago 6 minutes, 20 seconds 19,442 views",8 months,"19,442"
244, 老汤美股财经 ,njEgbU-T9bo,https://www.youtube.com/watch?v=njEgbU-T9bo,"Shopify值得投资吗? ""SHOP"" 股票分析! 股价是否存在泡沫?【美股分析】(字幕请点CC)","Shopify值得投资吗? ""SHOP"" 股票分析! 股价是否存在泡沫?【美股分析】(字幕请点CC) by 老汤美股财经 1 month ago 10 minutes, 37 seconds 18,864 views",1 month,"18,864"
245, Finsight ED ,PhKYeCOiEQA,https://www.youtube.com/watch?v=PhKYeCOiEQA,【HEA富｜郭釗】想買Tesla股票？先了解風險所在，關鍵因素你要知！,"【HEA富｜郭釗】想買Tesla股票？先了解風險所在，關鍵因素你要知！ by Finsight ED 1 month ago 16 minutes 18,858 views",1 month,"18,858"
246, 陈剑老师投资教育频道 ,gpyZpiYMzGk,https://www.youtube.com/watch?v=gpyZpiYMzGk,"什么股票会翻倍？浅释业绩和股价的关系（Davis Double-Play, Part 1: 戴维斯双击）","什么股票会翻倍？浅释业绩和股价的关系（Davis Double-Play, Part 1: 戴维斯双击） by 陈剑老师投资教育频道 7 months ago 20 minutes 18,838 views",7 months,"18,838"
247, 跟我一起来谈钱 ,xfz8LuA0_fQ,https://www.youtube.com/watch?v=xfz8LuA0_fQ,第124期：公司股票、股票期权有哪些？有什么不同的税务处理？UBER员工的税务困境；RSU 和 Restricted Stock,"第124期：公司股票、股票期权有哪些？有什么不同的税务处理？UBER员工的税务困境；RSU 和 Restricted Stock by 跟我一起来谈钱 5 months ago 23 minutes 18,695 views",5 months,"18,695"
248, 贝奇说股Beckie Analysis ,cgrN4yiJMrc,https://www.youtube.com/watch?v=cgrN4yiJMrc,美股分析|技术分析|不能不会的股票技术分析工具： 江恩角度线 时空尺 辅助线 （3）,"美股分析|技术分析|不能不会的股票技术分析工具： 江恩角度线 时空尺 辅助线 （3） by 贝奇说股Beckie Analysis 7 months ago 17 minutes 18,653 views",7 months,"18,653"
249, 理財不能等 ,g17X0ZoYaso,https://www.youtube.com/watch?v=g17X0ZoYaso,【財經龍捲風】推動股票方向的推手–扣抵值｜Mr.李永年,"【財經龍捲風】推動股票方向的推手–扣抵值｜Mr.李永年 by 理財不能等 3 weeks ago 5 minutes, 49 seconds 18,596 views",3 weeks,"18,596"
250, M觀點 Streamed ,nFguiZeRrr8,https://www.youtube.com/watch?v=nFguiZeRrr8,【投資好難】#1 迪士尼 Disney 的股票現在可以買進嗎？| M觀點,"【投資好難】#1 迪士尼 Disney 的股票現在可以買進嗎？| M觀點 by M觀點 Streamed 2 months ago 52 minutes 18,386 views",2 months,"18,386"
251, 成家博客理財投資頻道 ,kx5EX42Qnzo,https://www.youtube.com/watch?v=kx5EX42Qnzo,【債券收息論# 12】月供股票？供盈富十年，仲衰過供保險！+個案問答 by 諗sir,"【債券收息論# 12】月供股票？供盈富十年，仲衰過供保險！+個案問答 by 諗sir by 成家博客理財投資頻道 2 weeks ago 12 minutes, 11 seconds 18,273 views",2 weeks,"18,273"
252, 老汤美股财经 ,F8sSnY4BBlU,https://www.youtube.com/watch?v=F8sSnY4BBlU,2020值得关注的军事股票!【美股分析】(字幕请点CC),"2020值得关注的军事股票!【美股分析】(字幕请点CC) by 老汤美股财经 3 months ago 17 minutes 18,270 views",3 months,"18,270"
253, 小楠 Curtis 的投資成長空間 ,vTVsgM__hRI,https://www.youtube.com/watch?v=vTVsgM__hRI,股票史上最瘋狂的股票大福下跌! 是黃金機會買入 超越肉類Beyond Meat嗎? (點CC看字幕),"股票史上最瘋狂的股票大福下跌! 是黃金機會買入 超越肉類Beyond Meat嗎? (點CC看字幕) by 小楠 Curtis 的投資成長空間 7 months ago 7 minutes, 1 second 18,120 views",7 months,"18,120"
254, 小楠 Curtis 的投資成長空間 ,fQKPporwHas,https://www.youtube.com/watch?v=fQKPporwHas,NFLX股票是否2020年神股？Netflix訂閱急增1600萬! 2020第一季度財報更新 ｜美股價值投資,"NFLX股票是否2020年神股？Netflix訂閱急增1600萬! 2020第一季度財報更新 ｜美股價值投資 by 小楠 Curtis 的投資成長空間 2 months ago 11 minutes, 2 seconds 17,758 views",2 months,"17,758"
255, 少爷兵 ,PSstFmTpvS8,https://www.youtube.com/watch?v=PSstFmTpvS8,大马股票 | 6个步骤让你拥有第一只大马股票,"大马股票 | 6个步骤让你拥有第一只大马股票 by 少爷兵 9 months ago 8 minutes, 45 seconds 17,607 views",9 months,"17,607"
256, 少爷兵 ,UzmRHe-TWnQ,https://www.youtube.com/watch?v=UzmRHe-TWnQ,大马股票 | 杨忠礼电力 | YTLPOWR | 从零开始了解杨忠礼电力,"大马股票 | 杨忠礼电力 | YTLPOWR | 从零开始了解杨忠礼电力 by 少爷兵 2 months ago 11 minutes, 2 seconds 17,537 views",2 months,"17,537"
257, Morgan Stock Talk 美国股市谈 ,HmaK8VLYtws,https://www.youtube.com/watch?v=HmaK8VLYtws,【20049】特斯拉股票还会涨吗？巴菲特公司持有1千3百亿现金说明什么？,"【20049】特斯拉股票还会涨吗？巴菲特公司持有1千3百亿现金说明什么？ by Morgan Stock Talk 美国股市谈 2 months ago 8 minutes, 58 seconds 17,417 views",2 months,"17,417"
258, 邦尼投資頻道 ,7YOX0JakoJ8,https://www.youtube.com/watch?v=7YOX0JakoJ8,新經濟潛力股：微盟集團2013|股票研究分析,"新經濟潛力股：微盟集團2013|股票研究分析 by 邦尼投資頻道 3 months ago 6 minutes, 38 seconds 17,402 views",3 months,"17,402"
